dt,grain_id,v,ASP_monthly,ASP_Consumer,ASP_Graphics,ASP_Mobile,ASP_PC,ASP_Server,MACRO KR CPI,MACRO US CPI,MACRO CN CPI,MACRO US Unemployment Rate,MACRO China Unemployment Rate,MACRO US Interest Rate,MACRO China LPR,MACRO US PMI Manufacturing,MACRO China PMI,MACRO China Credit Impulse,MACRO 70 Cities Housing Price YoY,MACRO KR CCI,MACRO Conference Board US,MACRO Conference Board CHINA,MACRO M1 Money Stock,MACRO M2 Money Stock,MACRO CN PPI,ASP (1Gb eqM),bit demand(mGb) AI accelerators,bit demand(mGb) Data center servers,bit demand(mGb) Deskbound PCs,bit demand(mGb) Total,bit demand(mGb) Upgrade module,consumer demand (mGb)-Total,DRAM demand (Gbm) Total,DRAM revenue ($m),Global demand(1Gbeqm) Total demand,Mobile commdem(mGb) High-end smartphone,Mobile commdem(mGb) Low-end smartphone,Mobile commdem(mGb) Mid-end smartphone,Mobile commdem(mGb) Tablets,Mobile commdem(mGb) Total,Unit shipments by app Total,Wired application dem (Gbm) Total,Total Vendor Revenue,Total Shipment Units,Total End-User Spending,Memory capex ($bn R),Industry capex ($bn R),(smartphone)SI-per-ST Ratio Total,(smartphone)Sell-Through Total Market,(smartphone)Sell-In Total,(smartphone)Inventory of new products Total,(smartphone)Inventory of lifetime shipments Total,(smartphone)Inventory in weeks of lifetime shipments Total,(handset)SI-per-ST Ratio Total,(handset)Sell-Through Total Market,(handset)Sell-In Total,(handset)Inventory of new products Total,(handset)Inventory of lifetime shipments Total,CN10YT=RR,CN3YT=RR,US10YT=RRPS,US3YT=RRPS,BZZc1,GCc1,HGc1,NGc1,PAc1,PLc1,CSI300,INX,OVX,SKEWX,VIX,ASP by vendor Micron,ASP by vendor Samsung,ASP by vendor SK hynix,DRAM ASP forecast 1Gb equivalent price,DRAM quarterly shipments 1Gb equivalent unit,Gb per wafer Industry average,Global supply(1Gbeqm) Total supply,Industry operating income,Industry operating margin,Micron cash costs,"Micron fab 12"" total (1Gb million units)",Micron fab Total output (1Gb million units),Micron loaded costs,Micron shipments 1Gb equivalent unit,Nanya loaded costs,Samsung cash costs,"Samsung fab 12"" total (1Gb million units)",Samsung fab Total (K wafers/quarter),Samsung loaded costs,Samsung shipments 1Gb equivalent unit,Shipment detail_Y 1Gb equivalent,Shipments pivot table total,SK hynix cash costs,"SK hynix fab 12"" total (1Gb million units)",SK hynix fab Total (K wafers/quarter),SK hynix loaded costs,SK hynix shipments 1Gb equivalent unit,Supply-Production-based Total,Total DRAM shipments(1Gbeqm),Waferoutput12-inch Micron,Waferoutput12-inch Samsung,Waferoutput12-inch SK hynix,Waferoutput12-inch Total,Capex by region ($m)-Total,Capex by Tech ($m)-Memory,Days of inventory,Days of inventory (R),Days of inventory by technology group - Analog,Days of inventory by technology group - Average DOI,Days of inventory by technology group - Discrete,Days of inventory by technology group - Logic,Days of inventory by technology group - Memory,Days of inventory by technology group - Microcomponents,DOI Inventory(mil),Fabless semiconductor companies Inventory(mil),Fndry rev forecast-IDM foundry revenue,Fndry rev forecast-Pure-play foundry revenue,Fndry rev forecast-Total foundry revenue,Foundry revenue by IDM by region (incl Samsung)-Total,Global capex,Global semiconductor revenue($bn),IDMs Inventory(mil),Industry revenue without memory ($bn),Inventory coverage,Memory capex,Memory revenue ($bn),Min average Max average,Pure-play foundries Inventory(mil),Quarterly foundry revenue-Total,Quarterly industry inventory value (L),Quarterly industry inventory value (L) - k,Quarterly semiconductor industry revenue (L) - k,Quarterly semiconductor industry revenue (R),Revenue of fabless semiconductor companies,Semiconductor revenue,Total industry capex ($bn),Total industry revenue ($bn),Total industry silicon (Msquareinch)Total,Total Inventory(mil),Total semiconductor industry revenue,Total-Quarterly industry revenue (R),Wafer size-total,DRAMDXI
2018-01-01,ASP_monthly,0.95,0.89387696,0.861271699,0.833185205,0.718679542,0.849478821,0.929363732,97.347,2.2,93.41431,4.1,5.0,1.375,4.25,58.2,54.6,51.4,5.1,13.6,105.981,121.3,3678.2,13885.4,5.8,0.814689895,154.6923077,5086.94242,1469.694368,11591.37768,1229.971129,1732.044826,23012.23933,19778.0,23012.35095,3163.633655,1395.936127,3038.748849,469.423543,8543.420607,1109.844026,913.4200393,54136.33148,11103.797,57504.05628,27.71834634,37.97890956,0.958324665,144.21,138.2,62.21275916,181.2543055,5.44227961,1.00095211,179.599002,179.77,134.603088,244.6328095,0.9622862027142858,0.9634137530000001,0.9764910083809524,0.9808406110000001,64.14714285714285,1266.0380952380951,3.1037857142857144,2.770857142857143,1031.5,908.7809523809525,4023.7966666666666,2665.245238095238,21.476190476190474,133.60761904761907,10.247142857142856,0.796242648,0.836270076,0.775442899,0.814689895,24151.86832,6962.856478,23656.58178,10931.45,0.567513758,0.287042094,5400.959825,5400.959825,0.402102537,5695.5,0.53671025,0.163187222,10371.10132,1313.641277,0.305238578,10513.35,91076.71802,24276.72188,0.255630163,7057.759186,974.9506826,0.357818161,7095.3,23656.58178,24276.72188,990,1530,1095,4047,22219.61,27718,89.9,89.9,112.5,89.9,98.3,74.5,69.3,95.1,89.9,5472.13,7514.0,49542.0,57056.0,1771,22219.61,354.691,30187.742,272.7369999,0.352983246,12272.72386,81.9540001,8.555555556,4537.88,13521.08,40197.732,40.197732,113.875,113880,28.9494219,113880,65.69725591,354.691,10338.39,40197.752,113.88,113875,5441913.223,20309.49
2018-02-01,ASP_monthly,0.95,0.91190198,0.861271699,0.833185205,0.718679542,0.849478821,0.929363732,97.698,2.1,93.68325,4.1,5.0,1.375,4.25,59.7,54.6,51.4,5.3,12.1,103.183,122.6,3746.1,13941.9,4.9,0.814689895,154.6923077,5086.94242,1469.694368,11591.37768,1229.971129,1732.044826,23012.23933,19778.0,23012.35095,3163.633655,1395.936127,3038.748849,469.423543,8543.420607,1109.844026,913.4200393,54136.33148,11103.797,57504.05628,27.71834634,37.97890956,1.130086488,145.121636,164.0,74.64850732,200.1326695,5.971366384,1.166031699,181.813239,212.0,167.446289,274.8195705,0.9618132984782608,0.9643798316086957,0.974907492826087,0.979086571,68.96565217391304,1330.1304347826087,3.1978913043478263,3.1532608695652176,1089.3478260869565,989.1086956521739,4237.5308695652175,2784.596956521739,22.941304347826087,127.18304347826087,11.022173913043478,0.796242648,0.836270076,0.775442899,0.814689895,24151.86832,6962.856478,23656.58178,10931.45,0.567513758,0.287042094,5400.959825,5400.959825,0.402102537,5695.5,0.53671025,0.163187222,10371.10132,1313.641277,0.305238578,10513.35,91076.71802,24276.72188,0.255630163,7057.759186,974.9506826,0.357818161,7095.3,23656.58178,24276.72188,990,1530,1095,4047,22219.61,27718,89.9,89.9,112.5,89.9,98.3,74.5,69.3,95.1,89.9,5472.13,7514.0,49542.0,57056.0,1771,22219.61,354.691,30187.742,272.7369999,0.352983246,12272.72386,81.9540001,8.555555556,4537.88,13521.08,40197.732,40.197732,113.875,113880,28.9494219,113880,65.69725591,354.691,10338.39,40197.752,113.88,113875,5441913.223,20309.49
2018-03-01,ASP_monthly,0.95,0.970474678,0.885452375,0.937672338,0.806862641,0.894819461,0.992932459,98.106,2.1,94.3108,4.1,5.0,1.375,4.25,59.1,54.6,51.4,5.0,11.3,102.968,122.3,3602.5,13847.0,4.3,0.896267952,154.6923077,5946.23652,1606.014641,12970.33038,1240.615958,2573.717543,25932.87483,22339.0,25933.31424,3184.901487,1457.8203,3436.79334,586.0427325,9128.058671,1194.702258,1010.947735,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,1.069106396,130.950484,140.0,78.03104038,209.1821855,6.91680424,1.115074134,166.195228,185.32,177.257248,293.9443425,0.9624486476999999,0.9650130181,0.9721859507499999,0.97697401075,65.689,1331.215,3.171225,2.65715,1017.9775,990.4100000000001,4039.786,2706.5085,26.708,132.731,22.314500000000002,0.886891612,0.916109882,0.856869184,0.896267952,24815.03761,7266.21319,24818.76078,13136.362,0.602861955,0.280094858,5520.052231,5520.052231,0.393779876,5554.23,0.515695396,0.194387465,11051.21542,1318.234005,0.31330958,10972.48288,91076.71802,24924.46589,0.267042786,7312.702575,982.555359,0.369277504,7308.0,24818.76078,24924.46589,990,1530,1095,4047,25000.15,47497,92.4,92.4,124.6248175,92.4,100.8931553,69.23397792,69.38789966,97.89656497,92.4,4875.3,7151.0,52621.28,59772.28,1651,25000.15,431.4720002,30337.839,299.5729999,0.331454439,13776.7166,131.8990003,8.555555556,4587.91,14612.96,39801.049,39.801049,120.073,120080,29.89778554,120080,89.99513,431.4720002,11263.47,39801.049,120.08,120073,5532223.388,20309.49
2018-04-02,ASP_monthly,0.99,0.96993598,0.885452375,0.937672338,0.806862641,0.894819461,0.992932459,98.855,2.2,95.47623,4.1,5.0,1.625,4.25,60.8,52.9,51.4,5.2,9.6,107.272,124.0,3653.0,14001.5,3.7,0.896267952,154.6923077,5946.23652,1606.014641,12970.33038,1240.615958,2573.717543,25932.87483,22339.0,25933.31424,3184.901487,1457.8203,3436.79334,586.0427325,9128.058671,1194.702258,1010.947735,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.977118674,118.276319,115.57,73.03432839,206.4758665,7.558913816,1.041536019,155.347484,161.8,176.991371,300.3968585,0.9631909742727273,0.9657174855454546,0.9723982221818183,0.9763766480909091,66.8809090909091,1324.1727272727273,3.0646590909090907,2.700909090909091,979.2,951.3409090909091,4017.495,2699.96,25.95909090909091,133.1909090909091,19.06681818181818,0.886891612,0.916109882,0.856869184,0.896267952,24815.03761,7266.21319,24818.76078,13136.362,0.602861955,0.280094858,5520.052231,5520.052231,0.393779876,5554.23,0.515695396,0.194387465,11051.21542,1318.234005,0.31330958,10972.48288,91076.71802,24924.46589,0.267042786,7312.702575,982.555359,0.369277504,7308.0,24818.76078,24924.46589,990,1530,1095,4047,25000.15,47497,92.4,92.4,124.6248175,92.4,100.8931553,69.23397792,69.38789966,97.89656497,92.4,4875.3,7151.0,52621.28,59772.28,1651,25000.15,431.4720002,30337.839,299.5729999,0.331454439,13776.7166,131.8990003,8.555555556,4587.91,14612.96,39801.049,39.801049,120.073,120080,29.89778554,120080,89.99513,431.4720002,11263.47,39801.049,120.08,120073,5532223.388,20309.49
2018-05-01,ASP_monthly,0.99,0.967484515,0.885452375,0.937672338,0.806862641,0.894819461,0.992932459,98.751,2.4,94.40044,4.1,5.1,1.625,4.25,59.3,54.0,51.4,4.9,9.5,109.101,122.3,3775.9,14002.9,3.1,0.896267952,154.6923077,5946.23652,1606.014641,12970.33038,1240.615958,2573.717543,25932.87483,22339.0,25933.31424,3184.901487,1457.8203,3436.79334,586.0427325,9128.058671,1194.702258,1010.947735,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.974294461,109.823061,107.0,61.89367309,203.6528055,8.029430609,1.036387511,147.145733,152.5,168.808994,305.7511255,0.9645114965714285,0.9681265974761905,0.9721382729047618,0.9754147442380953,71.76238095238095,1335.3428571428572,3.0876428571428574,2.7242380952380953,966.5142857142857,921.9380952380952,3828.8780952380953,2653.625238095238,27.705714285714286,126.47571428571428,18.267619047619046,0.886891612,0.916109882,0.856869184,0.896267952,24815.03761,7266.21319,24818.76078,13136.362,0.602861955,0.280094858,5520.052231,5520.052231,0.393779876,5554.23,0.515695396,0.194387465,11051.21542,1318.234005,0.31330958,10972.48288,91076.71802,24924.46589,0.267042786,7312.702575,982.555359,0.369277504,7308.0,24818.76078,24924.46589,990,1530,1095,4047,25000.15,47497,92.4,92.4,124.6248175,92.4,100.8931553,69.23397792,69.38789966,97.89656497,92.4,4875.3,7151.0,52621.28,59772.28,1651,25000.15,431.4720002,30337.839,299.5729999,0.331454439,13776.7166,131.8990003,8.555555556,4587.91,14612.96,39801.049,39.801049,120.073,120080,29.89778554,120080,89.99513,431.4720002,11263.47,39801.049,120.08,120073,5532223.388,20309.49
2018-06-01,ASP_monthly,0.99,1.006359135,0.935395817,1.155947914,0.869763138,0.989002585,1.029132574,98.931,2.5,94.22115,3.9,4.9,1.625,4.25,57.3,54.1,51.4,4.7,8.5,106.303,122.9,3832.1,13924.3,3.4,0.96583977,154.6923077,5521.033317,1426.988022,11780.8828,1230.02865,1668.721861,23306.70701,23410.0,23292.93406,3000.688326,1427.106468,3277.479251,421.30977,8567.166839,1064.402044,1032.798756,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.96491485,115.865146,111.8,66.64363471,199.5876595,7.458796672,0.984526381,153.373239,151.0,169.167539,303.3778865,0.9644330626956522,0.9684121869130434,0.9710965965652174,0.9741442614782608,77.05608695652174,1302.6478260869567,3.0641521739130435,2.834086956521739,975.6304347826087,901.6608695652175,3844.3752173913044,2702.3560869565217,26.72608695652174,133.1217391304348,14.085217391304347,0.97047825,0.971387836,0.951172738,0.969439475,24237.97479,7641.152328,25745.73363,13918.466,0.632082925,0.280158146,5715.627272,5715.627272,0.386250343,5621.970405,0.500147771,0.181789395,11682.62042,1387.902426,0.314729659,10778.39315,105211.2277,24237.97479,0.263754087,7245.278342,954.4970663,0.381829392,6763.23,25745.73363,24237.97479,990,1530,1095,4047,28995.595,47497,96.78104884,96.78104884,125.6229043,96.78104884,109.0198243,75.14130892,76.99000665,97.13119998,96.78104884,5067.28,7151.0,52621.28,59772.28,1548,28995.595,431.4720002,32112.694,299.5729999,0.366804215,18611.59006,131.8990003,10.11764706,5116.22,13514.526,42296.194,42.296194,115.298,115310,27.18706402,115310,89.99513,431.4720002,11263.47,42296.194,115.31,115298,5690255.316,20309.49
2018-07-02,ASP_monthly,0.99,0.988449997,0.935395817,1.155947914,0.869763138,0.989002585,1.029132574,98.979,2.8,94.04185,3.8,4.8,1.875,4.25,58.7,54.6,51.4,4.7,9.4,105.443,122.9,3743.6,14090.5,4.1,0.96583977,154.6923077,5521.033317,1426.988022,11780.8828,1230.02865,1668.721861,23306.70701,23410.0,23292.93406,3000.688326,1427.106468,3277.479251,421.30977,8567.166839,1064.402044,1032.798756,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,1.037485372,120.965561,125.5,71.949137,204.1220985,7.306614205,1.046554838,156.532648,163.82,174.868117,310.6652385,0.964899516095238,0.967015178952381,0.9716910917619048,0.9742294061904763,75.94142857142857,1280.0238095238096,3.117142857142857,2.9425238095238093,988.6142857142858,883.652380952381,3689.988571428571,2754.3528571428574,27.524285714285714,137.6495238095238,13.678095238095239,0.97047825,0.971387836,0.951172738,0.969439475,24237.97479,7641.152328,25745.73363,13918.466,0.632082925,0.280158146,5715.627272,5715.627272,0.386250343,5621.970405,0.500147771,0.181789395,11682.62042,1387.902426,0.314729659,10778.39315,105211.2277,24237.97479,0.263754087,7245.278342,954.4970663,0.381829392,6763.23,25745.73363,24237.97479,990,1530,1095,4047,28995.595,47497,96.78104884,96.78104884,125.6229043,96.78104884,109.0198243,75.14130892,76.99000665,97.13119998,96.78104884,5067.28,7151.0,52621.28,59772.28,1548,28995.595,431.4720002,32112.694,299.5729999,0.366804215,18611.59006,131.8990003,10.11764706,5116.22,13514.526,42296.194,42.296194,115.298,115310,27.18706402,115310,89.99513,431.4720002,11263.47,42296.194,115.31,115298,5690255.316,20309.49
2018-08-01,ASP_monthly,0.99,0.985997104,0.935395817,1.155947914,0.869763138,0.989002585,1.029132574,98.779,2.9,94.04185,4.0,4.8,1.875,4.25,60.2,54.4,51.4,5.0,6.8,105.658,118.2,3716.8,13997.9,4.7,0.96583977,154.6923077,5521.033317,1426.988022,11780.8828,1230.02865,1668.721861,23306.70701,23410.0,23292.93406,3000.688326,1427.106468,3277.479251,421.30977,8567.166839,1064.402044,1032.798756,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,1.042443588,125.695051,131.03,67.7429269,209.4570475,7.21547116,1.042630966,158.541234,165.3,167.315013,317.4240045,0.965910861,0.9684093907272726,0.9719313247272727,0.973801399,74.93,1236.7318181818182,2.7964772727272726,2.7929999999999997,931.8727272727273,829.8136363636364,3465.7263636363637,2789.9877272727276,27.185454545454544,143.63590909090908,13.283636363636363,0.97047825,0.971387836,0.951172738,0.969439475,24237.97479,7641.152328,25745.73363,13918.466,0.632082925,0.280158146,5715.627272,5715.627272,0.386250343,5621.970405,0.500147771,0.181789395,11682.62042,1387.902426,0.314729659,10778.39315,105211.2277,24237.97479,0.263754087,7245.278342,954.4970663,0.381829392,6763.23,25745.73363,24237.97479,990,1530,1095,4047,28995.595,47497,96.78104884,96.78104884,125.6229043,96.78104884,109.0198243,75.14130892,76.99000665,97.13119998,96.78104884,5067.28,7151.0,52621.28,59772.28,1548,28995.595,431.4720002,32112.694,299.5729999,0.366804215,18611.59006,131.8990003,10.11764706,5116.22,13514.526,42296.194,42.296194,115.298,115310,27.18706402,115310,89.99513,431.4720002,11263.47,42296.194,115.31,115298,5690255.316,20309.49
2018-09-03,ASP_monthly,0.99,1.010053269,0.964708162,1.227030888,0.880381352,1.008136475,1.082564007,98.59,2.9,94.3108,3.9,5.1,1.875,4.25,58.1,53.6,51.4,5.8,2.1,105.335,119.7,3634.5,14181.2,4.6,0.982928837,154.6923077,6133.232003,1519.551538,12579.88982,1259.053306,1609.998223,24606.8746,25544.0,24597.19605,2885.903737,1497.473045,4021.766346,374.9845097,9245.452521,1042.120714,891.0212105,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.990145531,127.355016,126.1,65.74573025,208.2020315,7.078753743,1.061245722,158.304525,168.0,179.639545,327.1194795,0.9653522065652175,0.9689431386521739,0.9719198359130435,0.9736213419130435,73.84173913043477,1199.9521739130435,2.693869565217391,2.908086956521739,920.4304347826088,800.4565217391304,3342.6313043478262,2857.8204347826086,25.28739130434783,145.2386956521739,12.54695652173913,1.022097028,0.965163066,0.977615551,0.986725741,25987.63923,7815.980893,26621.79195,14926.41994,0.642698951,0.271124079,5972.308474,5972.308474,0.381242191,5611.991664,0.505529606,0.167248179,11615.76239,1422.713164,0.309805745,11332.8,105211.2277,25987.63923,0.259425665,7841.517325,1010.368253,0.376219543,7787.31475,26621.79195,25987.63923,990,1530,1095,4047,29305.64,47497,98.21803467,98.21803467,124.9924894,98.21803467,109.1519332,73.22269675,86.36010912,97.36294493,98.21803467,5450.02,7151.0,52621.28,59772.28,1647,29305.64,431.4720002,33333.769,299.5729999,0.366762567,18006.87366,131.8990003,7.235294118,5511.99,13202.965,44295.749,44.295749,120.766,120775,28.13732726,120775,89.99513,431.4720002,11263.47,44295.779,120.775,120766,5746264.344,20309.49
2018-10-01,ASP_monthly,0.89,0.991420235,0.964708162,1.227030888,0.880381352,1.008136475,1.082564007,99.462,2.7,94.93834,3.9,5.0,2.125,4.25,61.3,53.8,51.4,7.0,0.1,103.506,118.7,3911.2,14235.2,4.1,0.982928837,154.6923077,6133.232003,1519.551538,12579.88982,1259.053306,1609.998223,24606.8746,25544.0,24597.19605,2885.903737,1497.473045,4021.766346,374.9845097,9245.452521,1042.120714,891.0212105,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.989237108,127.168703,125.8,77.39374192,206.8333285,7.042521399,1.034646393,156.575233,162.0,196.890243,332.5442465,0.96459555335,0.96756864785,0.97090116625,0.9724736412,79.07300000000001,1196.885,2.69015,2.897,1024.0049999999999,804.46,3310.8385000000003,2901.5015,26.4625,144.9705,12.908000000000001,1.022097028,0.965163066,0.977615551,0.986725741,25987.63923,7815.980893,26621.79195,14926.41994,0.642698951,0.271124079,5972.308474,5972.308474,0.381242191,5611.991664,0.505529606,0.167248179,11615.76239,1422.713164,0.309805745,11332.8,105211.2277,25987.63923,0.259425665,7841.517325,1010.368253,0.376219543,7787.31475,26621.79195,25987.63923,990,1530,1095,4047,29305.64,47497,98.21803467,98.21803467,124.9924894,98.21803467,109.1519332,73.22269675,86.36010912,97.36294493,98.21803467,5450.02,7151.0,52621.28,59772.28,1647,29305.64,431.4720002,33333.769,299.5729999,0.366762567,18006.87366,131.8990003,7.235294118,5511.99,13202.965,44295.749,44.295749,120.766,120775,28.13732726,120775,89.99513,431.4720002,11263.47,44295.779,120.775,120766,5746264.344,20309.49
2018-11-01,ASP_monthly,0.89,0.976253506,0.964708162,1.227030888,0.880381352,1.008136475,1.082564007,100.221,2.3,95.56588,3.7,4.9,2.125,4.25,59.8,54.1,51.4,7.9,1.0,107.702,118.5,3808.7,14215.5,3.6,0.982928837,154.6923077,6133.232003,1519.551538,12579.88982,1259.053306,1609.998223,24606.8746,25544.0,24597.19605,2885.903737,1497.473045,4021.766346,374.9845097,9245.452521,1042.120714,891.0212105,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.995633749,128.561331,128.0,72.84281378,206.2719975,6.947328112,1.023284323,158.313771,162.0,188.1755929,336.2304755,0.9652211253478261,0.9686079887391305,0.969410273347826,0.9714472049130435,80.6295652173913,1213.9695652173912,2.7593478260869566,3.2079565217391304,1090.5,830.3521739130434,3227.224347826087,2785.4647826086957,28.66391304347826,128.35478260869564,19.35217391304348,1.022097028,0.965163066,0.977615551,0.986725741,25987.63923,7815.980893,26621.79195,14926.41994,0.642698951,0.271124079,5972.308474,5972.308474,0.381242191,5611.991664,0.505529606,0.167248179,11615.76239,1422.713164,0.309805745,11332.8,105211.2277,25987.63923,0.259425665,7841.517325,1010.368253,0.376219543,7787.31475,26621.79195,25987.63923,990,1530,1095,4047,29305.64,47497,98.21803467,98.21803467,124.9924894,98.21803467,109.1519332,73.22269675,86.36010912,97.36294493,98.21803467,5450.02,7151.0,52621.28,59772.28,1647,29305.64,431.4720002,33333.769,299.5729999,0.366762567,18006.87366,131.8990003,7.235294118,5511.99,13202.965,44295.749,44.295749,120.766,120775,28.13732726,120775,89.99513,431.4720002,11263.47,44295.779,120.775,120766,5746264.344,20309.49
2018-12-03,ASP_monthly,0.89,0.927460503,0.960015004,1.307416294,0.884782165,0.997834255,1.08557711,100.041,2.5,95.74518,3.7,4.9,2.125,4.25,57.7,53.1,51.4,8.6,0.2,106.088,119.1,3709.4,14256.1,3.3,0.966181329,154.6923077,6569.313987,1620.513367,13514.21076,1280.142597,1949.432356,27403.59101,27805.0,27390.94147,3568.841023,1602.630856,4394.009199,458.767845,10530.11446,1100.096307,1105.944542,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.970835451,136.480389,132.5,70.82217808,202.2916085,6.417937925,1.004385808,169.486664,170.23,183.3642069,336.9738115,0.9665982178181818,0.9701469155454546,0.9697816282727273,0.9717263523636362,65.9890909090909,1219.5363636363636,2.7529545454545454,4.109636363636364,1138.5227272727273,846.0136363636364,3208.5477272727276,2719.8977272727275,45.61681818181818,118.61772727272728,19.453181818181818,1.009324874,0.924075541,1.000891658,0.970904572,28778.2419,8066.015796,28301.25187,17744.30825,0.638169691,0.286398675,6350.880836,6350.880836,0.402720625,6335.918359,0.465867237,0.171558938,12400.18196,1479.898862,0.317790872,13030.32,105211.2277,28778.2419,0.252603719,8257.844208,1028.04495,0.366326347,8137.743914,28301.25187,28778.2419,990,1530,1095,4047,24898.3,47497,95.13120802,95.13120802,124.4516369,95.13120802,107.0555546,70.7132803,76.31772591,97.11784246,95.13120802,5640.54,7151.0,52621.28,59772.28,1893,24898.3,431.4720002,33585.267,299.5729999,0.344162698,14274.73444,131.8990003,7.294117647,5617.66,13802.54,44843.367,44.843367,130.287,130297,30.32607499,130297,89.99513,431.4720002,11263.47,44843.467,130.297,130287,5789815.902,20309.49
2019-01-01,ASP_monthly,0.68,0.899166514,0.960015004,1.307416294,0.884782165,0.997834255,1.08557711,99.33,2.2,95.38658,3.7,4.8,2.375,4.25,59.3,52.8,51.4,9.3,-3.4,104.905,122.1,3888.3,14363.6,2.7,0.966181329,154.6923077,6569.313987,1620.513367,13514.21076,1280.142597,1949.432356,27403.59101,27805.0,27390.94147,3568.841023,1602.630856,4394.009199,458.767845,10530.11446,1100.096307,1105.944542,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.941438922,138.086494,130.0,65.54812154,194.2051145,6.089720444,1.001339165,170.771309,171.0,177.3197769,337.2025025,0.9676827613333333,0.9716586833333333,0.9724397438095238,0.9739362114285713,57.25904761904762,1252.9761904761904,2.7207619047619045,3.903428571428571,1215.847619047619,793.5904761904762,3121.5038095238097,2563.3333333333335,49.258095238095244,118.80333333333333,25.28190476190476,1.009324874,0.924075541,1.000891658,0.970904572,28778.2419,8066.015796,28301.25187,17744.30825,0.638169691,0.286398675,6350.880836,6350.880836,0.402720625,6335.918359,0.465867237,0.171558938,12400.18196,1479.898862,0.317790872,13030.32,105211.2277,28778.2419,0.252603719,8257.844208,1028.04495,0.366326347,8137.743914,28301.25187,28778.2419,990,1530,1095,4047,24898.3,47497,95.13120802,95.13120802,124.4516369,95.13120802,107.0555546,70.7132803,76.31772591,97.11784246,95.13120802,5640.54,7151.0,52621.28,59772.28,1893,24898.3,431.4720002,33585.267,299.5729999,0.344162698,14274.73444,131.8990003,7.294117647,5617.66,13802.54,44843.367,44.843367,130.287,130297,30.32607499,130297,89.99513,431.4720002,11263.47,44843.467,130.297,130287,5789815.902,20309.49
2019-02-01,ASP_monthly,0.68,0.843744649,0.960015004,1.307416294,0.884782165,0.997834255,1.08557711,98.988,1.9,95.47623,3.9,4.9,2.375,4.25,54.1,52.6,51.4,9.7,-2.2,105.765,123.0,3997.8,14544.7,0.9,0.966181329,154.6923077,6569.313987,1620.513367,13514.21076,1280.142597,1949.432356,27403.59101,27805.0,27390.94147,3568.841023,1602.630856,4394.009199,458.767845,10530.11446,1100.096307,1105.944542,59758.63436,11451.23523,63374.41094,47.49680844,42.49832156,0.972862645,135.682052,132.0,60.53534726,190.5230625,6.080132547,1.015364343,170.15567,172.77,171.5598569,339.8168325,0.9694477710869566,0.9731872670869565,0.9736222599565217,0.9753866331304348,59.89304347826087,1289.9,2.6825652173913044,3.10995652173913,1314.986956521739,806.3173913043478,3108.4339130434782,2605.771739130435,41.62391304347826,122.51434782608695,19.749565217391304,1.009324874,0.924075541,1.000891658,0.970904572,28778.2419,8066.015796,28301.25187,17744.30825,0.638169691,0.286398675,6350.880836,6350.880836,0.402720625,6335.918359,0.465867237,0.171558938,12400.18196,1479.898862,0.317790872,13030.32,105211.2277,28778.2419,0.252603719,8257.844208,1028.04495,0.366326347,8137.743914,28301.25187,28778.2419,990,1530,1095,4047,24898.3,47497,95.13120802,95.13120802,124.4516369,95.13120802,107.0555546,70.7132803,76.31772591,97.11784246,95.13120802,5640.54,7151.0,52621.28,59772.28,1893,24898.3,431.4720002,33585.267,299.5729999,0.344162698,14274.73444,131.8990003,7.294117647,5617.66,13802.54,44843.367,44.843367,130.287,130297,30.32607499,130297,89.99513,431.4720002,11263.47,44843.467,130.297,130287,5789815.902,20309.49
